time,open,high,low,close,volume,ticker
2022-03-11,28400,28400,27880,28000,580600,FUEVFVND
2022-03-14,28000,28000,27450,27450,1618400,FUEVFVND
2022-03-15,27400,27650,27350,27600,3240200,FUEVFVND
2022-03-16,27650,27950,27650,27800,1253700,FUEVFVND
2022-03-17,27800,29500,27800,28180,1134600,FUEVFVND
2022-03-18,28180,28270,28070,28230,157100,FUEVFVND
2022-03-21,28060,28500,28060,28500,333100,FUEVFVND
2022-03-22,28500,28820,28500,28750,590600,FUEVFVND
2022-03-23,28720,29000,27700,27700,8265400,FUEVFVND
2022-03-24,28600,28800,28470,28650,830900,FUEVFVND
2022-03-25,28650,29050,28650,29000,2765200,FUEVFVND
2022-03-28,28990,29100,28750,29100,831700,FUEVFVND
2022-03-29,29100,29620,29100,29520,1415600,FUEVFVND
2022-03-30,29520,29990,29520,29600,1176700,FUEVFVND
2022-03-31,29950,30100,29600,30080,779000,FUEVFVND
2022-04-01,30280,30970,29830,30970,2930000,FUEVFVND
2022-04-04,31460,32250,30740,32250,2401900,FUEVFVND
2022-04-05,31110,32100,30800,32049,1720900,FUEVFVND
2022-04-06,31700,31950,30680,31950,886600,FUEVFVND
2022-04-07,31800,31800,30650,30650,1284300,FUEVFVND
2022-04-08,31000,31050,30280,30690,757300,FUEVFVND
2022-04-12,30690,30700,29800,30000,840700,FUEVFVND
2022-04-13,30150,30800,29900,30800,490400,FUEVFVND
2022-04-14,30990,31120,30650,31080,428300,FUEVFVND
2022-04-15,30990,31200,30380,30890,334300,FUEVFVND
2022-04-18,30880,31000,30230,30600,1309300,FUEVFVND
2022-04-19,30600,30620,29790,29800,1129900,FUEVFVND
2022-04-20,29800,30300,29340,30000,1798200,FUEVFVND
2022-04-21,29950,29950,29100,29800,1415000,FUEVFVND
2022-04-22,29800,30000,28650,29200,2372800,FUEVFVND
2022-04-25,29200,29360,27230,27500,2300600,FUEVFVND
2022-04-26,27060,28410,26000,28380,2392400,FUEVFVND
2022-04-27,28200,28600,28100,28400,640100,FUEVFVND
2022-04-28,28400,28650,28060,28400,851600,FUEVFVND
2022-04-29,28390,29200,28110,28850,718100,FUEVFVND
2022-05-04,28940,29150,28600,28600,361800,FUEVFVND
2022-05-05,29000,29190,28600,28600,214200,FUEVFVND
2022-05-06,28300,28600,28080,28080,484600,FUEVFVND
2022-05-09,28060,28060,26130,26300,3392300,FUEVFVND
2022-05-10,26300,26650,25450,26610,2393400,FUEVFVND
2022-05-11,27000,27650,26550,27650,2120400,FUEVFVND
2022-05-12,27400,27400,26050,26100,853300,FUEVFVND
2022-05-13,26000,27000,25100,25490,1954600,FUEVFVND
2022-05-16,26190,26200,24410,24500,1231500,FUEVFVND
2022-05-17,24500,26210,23930,26000,2106300,FUEVFVND
2022-05-18,26000,26260,25650,26150,1426400,FUEVFVND
2022-05-19,25630,27500,25280,27500,494800,FUEVFVND
2022-05-20,26200,27200,25760,26130,3141900,FUEVFVND
2022-05-23,26100,26130,25340,25400,2025900,FUEVFVND
2022-05-24,25500,25890,25320,25890,1264400,FUEVFVND
2022-05-25,26090,27260,26070,27090,1309800,FUEVFVND
2022-05-26,26800,27500,26700,27500,11207300,FUEVFVND
2022-05-27,27480,28700,27300,28700,3166100,FUEVFVND
2022-05-30,28430,29200,28260,28500,6093400,FUEVFVND
2022-05-31,27820,28500,27820,28000,2395900,FUEVFVND
2022-06-01,28100,28450,28000,28350,260900,FUEVFVND
2022-06-02,28570,28940,28350,28430,1118600,FUEVFVND
2022-06-03,28410,28900,28350,28900,639300,FUEVFVND
2022-06-06,28900,29240,28790,28800,1611600,FUEVFVND
2022-06-07,29190,29190,28100,28800,9987800,FUEVFVND
2022-06-08,29150,29500,29100,29480,2531400,FUEVFVND
2022-06-09,29480,29490,29110,29400,1394200,FUEVFVND
2022-06-10,29000,29400,28790,28800,1142500,FUEVFVND
2022-06-13,28300,28300,26800,27150,11367800,FUEVFVND
2022-06-14,26500,27500,26340,27500,2111700,FUEVFVND
2022-06-15,27140,27600,27140,27590,482300,FUEVFVND
2022-06-16,27650,28240,27650,28220,2131800,FUEVFVND
2022-06-17,27500,28000,26950,27730,2102300,FUEVFVND
2022-06-20,27730,27850,26980,27050,1340700,FUEVFVND
2022-06-21,26900,27140,26550,26900,2374100,FUEVFVND
2022-06-22,26760,27430,26250,26980,2763200,FUEVFVND
2022-06-23,26300,27330,26090,27190,1515600,FUEVFVND
2022-06-24,26960,27090,26780,26800,885700,FUEVFVND
2022-06-27,26800,27320,26800,27120,787800,FUEVFVND
2022-06-28,27290,27660,27170,27650,1547300,FUEVFVND
2022-06-29,27340,27700,27240,27700,1206600,FUEVFVND
2022-06-30,27510,27800,27390,27590,905300,FUEVFVND
2022-07-01,27500,27500,26660,27000,2406300,FUEVFVND
2022-07-04,27500,27500,26800,26850,1061100,FUEVFVND
2022-07-05,26850,27000,26300,26300,2330000,FUEVFVND
2022-07-06,26300,26300,25720,25720,11657400,FUEVFVND
2022-07-07,25720,26500,25520,26500,1624100,FUEVFVND
2022-07-08,26390,26410,26000,26100,1102600,FUEVFVND
2022-07-11,26000,26000,25350,25640,957700,FUEVFVND
2022-07-12,25500,25820,25400,25580,2795700,FUEVFVND
2022-07-13,25900,25930,25650,25650,1910300,FUEVFVND
2022-07-14,25640,25970,25480,25970,1064100,FUEVFVND
2022-07-15,25900,25900,25530,25530,574200,FUEVFVND
2022-07-18,25530,25850,25530,25700,608900,FUEVFVND
2022-07-19,25730,25750,25400,25500,2362100,FUEVFVND
2022-07-20,25750,26140,25610,25900,1362600,FUEVFVND
2022-07-21,26040,26300,26010,26240,1767800,FUEVFVND
2022-07-22,26350,26550,26260,26400,2229900,FUEVFVND
2022-07-25,26390,26390,25870,26100,1000300,FUEVFVND
2022-07-26,26010,26070,25720,26010,889400,FUEVFVND
2022-07-27,25800,25910,25610,25910,246900,FUEVFVND
2022-07-28,26090,26270,26010,26080,525900,FUEVFVND
2022-07-29,26160,26400,25820,26400,495800,FUEVFVND
2022-08-01,26350,26350,25920,26350,1311200,FUEVFVND
2022-08-02,26340,26400,26100,26260,1492000,FUEVFVND
2022-08-03,26000,26400,26000,26400,2605900,FUEVFVND
2022-08-04,26400,26700,26380,26520,1415500,FUEVFVND
2022-08-05,26510,26670,26360,26500,1075300,FUEVFVND
2022-08-08,26560,26810,26500,26750,1495700,FUEVFVND
2022-08-09,26740,27000,26600,26870,468800,FUEVFVND
2022-08-10,26880,26920,26700,26870,1263700,FUEVFVND
2022-08-11,27020,27020,26530,26650,724700,FUEVFVND
2022-08-12,26660,26690,26470,26650,963600,FUEVFVND
2022-08-15,26850,27080,24790,26990,2663300,FUEVFVND
2022-08-16,26990,27290,26990,27100,1166900,FUEVFVND
2022-08-17,27100,27370,27100,27370,596400,FUEVFVND
2022-08-18,27100,27160,26990,27100,936600,FUEVFVND
2022-08-19,27070,27130,26750,26900,341100,FUEVFVND
2022-08-22,26950,27090,26790,27040,1043800,FUEVFVND
2022-08-23,26900,27150,26840,27150,1219300,FUEVFVND
2022-08-24,27150,27400,27150,27220,528300,FUEVFVND
2022-08-25,27410,27600,27320,27550,300100,FUEVFVND
2022-08-26,27610,28020,27610,27660,1183900,FUEVFVND
2022-08-29,27400,27500,27100,27460,1643200,FUEVFVND
2022-08-30,27700,27850,27510,27720,878700,FUEVFVND
2022-08-31,27720,27800,27440,27800,1341500,FUEVFVND
2022-09-05,27800,27800,27420,27500,1442000,FUEVFVND
2022-09-06,27500,27650,27450,27590,1277000,FUEVFVND
2022-09-07,27500,27500,26900,26900,891100,FUEVFVND
2022-09-08,26900,27050,26660,26760,967400,FUEVFVND
2022-09-09,26760,27000,26600,27000,1266800,FUEVFVND
2022-09-12,27500,27500,26900,26980,1340800,FUEVFVND
2022-09-13,26980,27200,26880,27200,2546200,FUEVFVND
2022-09-14,26650,26900,26500,26800,653100,FUEVFVND
2022-09-15,26800,26990,26660,26890,2914600,FUEVFVND
2022-09-16,26880,26910,26320,26680,2634700,FUEVFVND
2022-09-19,26330,26650,26000,26200,559000,FUEVFVND
2022-09-20,26310,26330,25930,26330,5304800,FUEVFVND
2022-09-21,26380,26380,25950,26130,904000,FUEVFVND
2022-09-22,26090,26220,25800,26110,1152100,FUEVFVND
2022-09-23,26170,26170,25700,25700,801100,FUEVFVND
2022-09-26,25580,25580,24800,25160,1230000,FUEVFVND
2022-09-27,25090,25320,25000,25170,500800,FUEVFVND
2022-09-28,25120,25120,24700,24770,1969900,FUEVFVND
2022-09-29,24960,25050,24710,24720,868100,FUEVFVND
2022-09-30,24900,25500,23990,25500,1819200,FUEVFVND
2022-10-03,25000,25000,23720,23800,1178900,FUEVFVND
2022-10-04,23810,23820,23210,23580,1598200,FUEVFVND
2022-10-05,23900,24000,23580,23980,2194600,FUEVFVND
2022-10-06,24090,24090,23000,23000,1857600,FUEVFVND
2022-10-07,22870,22870,21910,22000,2507400,FUEVFVND
2022-10-10,21500,22800,21500,22800,1524700,FUEVFVND
2022-10-11,22340,22370,21230,21350,2551800,FUEVFVND
2022-10-12,21530,22380,21430,21950,2638500,FUEVFVND
2022-10-13,21960,22290,21930,22280,1632700,FUEVFVND
2022-10-14,22500,22910,22500,22700,1826200,FUEVFVND
2022-10-17,22500,22630,22260,22630,1086500,FUEVFVND
2022-10-18,22730,23170,22730,22800,1568100,FUEVFVND
2022-10-19,22510,23020,22510,22870,2028500,FUEVFVND
2022-10-20,22960,23160,22500,23090,733700,FUEVFVND
2022-10-21,23000,23000,21500,21700,3804300,FUEVFVND
2022-10-24,21730,22500,20780,20860,943500,FUEVFVND
2022-10-25,20600,21860,20450,21440,2476900,FUEVFVND
2022-10-26,22000,22000,21350,21500,805900,FUEVFVND
2022-10-27,21500,22370,21500,22370,1237900,FUEVFVND
2022-10-28,22500,22810,22370,22520,1335700,FUEVFVND
2022-10-31,22650,22750,21810,22250,564500,FUEVFVND
2022-11-01,22240,22770,22240,22450,262600,FUEVFVND
2022-11-02,22400,22430,22050,22050,302600,FUEVFVND
2022-11-03,22020,22300,21900,22200,203600,FUEVFVND
2022-11-04,21750,22000,21000,21800,1457900,FUEVFVND
2022-11-07,21950,21950,20650,20940,2615200,FUEVFVND
2022-11-08,20950,21450,20570,21250,1283300,FUEVFVND
2022-11-09,21250,22000,21000,21200,811700,FUEVFVND
2022-11-10,21190,21190,19720,19860,1184700,FUEVFVND
2022-11-11,20280,20780,20280,20600,4118400,FUEVFVND
2022-11-14,20580,21100,19640,20490,3204500,FUEVFVND
2022-11-15,20480,20480,19060,19100,3416500,FUEVFVND
2022-11-16,18680,20300,17790,20300,4742300,FUEVFVND
2022-11-17,20700,21400,20200,21370,3583600,FUEVFVND
2022-11-18,21200,21800,20200,21050,2781000,FUEVFVND
2022-11-21,20250,21050,20250,20330,3471100,FUEVFVND
2022-11-22,20390,20880,20030,20350,3760700,FUEVFVND
2022-11-23,20350,20500,20100,20200,2450800,FUEVFVND
2022-11-24,20360,20490,19980,20480,4340800,FUEVFVND
2022-11-25,20700,20700,20420,20680,2242400,FUEVFVND
2022-11-28,20620,21710,20620,21700,2604600,FUEVFVND
2022-11-29,21500,22250,21400,22250,4815500,FUEVFVND
2022-11-30,21680,22850,21680,22800,7322300,FUEVFVND
2022-12-01,23090,23100,22350,22590,3776300,FUEVFVND
2022-12-02,22500,23270,22030,23260,3574200,FUEVFVND
2022-12-05,22620,23820,22620,23640,10217900,FUEVFVND
2022-12-06,23620,23630,22800,22800,6202100,FUEVFVND
2022-12-07,22500,22700,21900,22600,2506400,FUEVFVND
2022-12-08,22800,23240,22530,22750,3834000,FUEVFVND
2022-12-09,22750,23300,21510,22990,1346100,FUEVFVND
2022-12-12,23250,23250,22560,22630,2353600,FUEVFVND
2022-12-13,22630,22820,22500,22820,2887600,FUEVFVND
2022-12-14,23500,23500,22870,22870,1980300,FUEVFVND
2022-12-15,22870,23350,22870,23220,1701000,FUEVFVND
2022-12-16,23010,23440,22900,23160,3046400,FUEVFVND
2022-12-19,23350,23600,23200,23330,8846400,FUEVFVND
2022-12-20,23200,23200,22170,22760,895000,FUEVFVND
2022-12-21,22880,22880,22050,22390,1649200,FUEVFVND
2022-12-22,22390,22900,22390,22900,1187800,FUEVFVND
2022-12-23,22900,23140,22370,23140,1654800,FUEVFVND
2022-12-26,23000,23000,21800,21820,435600,FUEVFVND
2022-12-27,21680,21810,21540,21760,2393600,FUEVFVND
2022-12-27,21630,22170,21630,22000,1724900,FUEVFVND
2022-12-28,22250,22250,21770,22230,1380900,FUEVFVND
2022-12-29,21930,22270,21930,22220,868200,FUEVFVND
2022-12-30,22200,22400,22100,22400,663000,FUEVFVND
2023-01-03,22360,22920,22360,22820,765000,FUEVFVND
2023-01-04,23150,23150,22900,22950,2420900,FUEVFVND
2023-01-05,22950,23350,22950,23200,2014100,FUEVFVND
2023-01-06,23340,23490,23040,23120,1744300,FUEVFVND
2023-01-09,23450,23450,22990,23190,1939400,FUEVFVND
2023-01-10,23190,23350,22960,23100,2599000,FUEVFVND
2023-01-11,23200,23300,23000,23000,1920500,FUEVFVND
2023-01-12,23270,23270,22990,23160,1077800,FUEVFVND
2023-01-13,23150,23250,23020,23080,1959600,FUEVFVND
2023-01-16,23080,23390,23060,23280,1459300,FUEVFVND
2023-01-17,23300,23580,23300,23530,1269900,FUEVFVND
2023-01-18,23710,23900,23600,23900,779800,FUEVFVND
2023-01-19,23700,23990,23670,23800,1906700,FUEVFVND
2023-01-27,24750,24750,24350,24460,2317500,FUEVFVND
2023-01-30,24570,25000,24090,24090,12757700,FUEVFVND
2023-01-31,24220,24220,23730,24200,1778600,FUEVFVND
2023-02-01,24250,24440,23640,23710,841400,FUEVFVND
2023-02-02,23710,23800,23500,23600,1761900,FUEVFVND
2023-02-03,23630,23810,23560,23560,906100,FUEVFVND
2023-02-06,23550,23790,23240,23650,1613000,FUEVFVND
2023-02-07,23650,23740,23220,23350,687500,FUEVFVND
2023-02-08,23410,23420,23100,23110,656000,FUEVFVND
2023-02-09,23050,23300,23030,23100,400400,FUEVFVND
2023-02-10,23000,23100,22800,22800,821800,FUEVFVND
2023-02-13,22510,22800,22220,22480,690100,FUEVFVND
2023-02-14,22370,22590,22350,22590,1196700,FUEVFVND
2023-02-15,22590,22980,22230,22650,1132100,FUEVFVND
2023-02-16,22810,22940,22650,22930,1370100,FUEVFVND
2023-02-17,22960,22960,22730,22920,1187800,FUEVFVND
2023-02-20,22920,23470,22890,23470,3028100,FUEVFVND
2023-02-21,23650,23760,23440,23530,3680900,FUEVFVND
2023-02-22,23480,23480,23010,23150,1450200,FUEVFVND
2023-02-23,22830,22900,22390,22590,2652200,FUEVFVND
2023-02-24,22500,22720,22220,22550,695300,FUEVFVND
2023-02-27,21600,22390,21600,21870,9737500,FUEVFVND
2023-02-28,22030,22290,21950,22000,658800,FUEVFVND
2023-03-01,22000,22230,21720,22100,1081500,FUEVFVND
2023-03-02,22080,22300,22050,22240,2398800,FUEVFVND
2023-03-03,22230,22240,21700,21700,888700,FUEVFVND
2023-03-06,21760,22150,21760,21780,942700,FUEVFVND
2023-03-07,21850,22100,21850,21900,896100,FUEVFVND
2023-03-08,21800,22080,21710,21950,581100,FUEVFVND
2023-03-09,22010,22400,22010,22350,1775000,FUEVFVND
2023-03-10,22250,22250,22000,22100,1586700,FUEVFVND
2023-03-13,21950,22210,21950,22100,1687000,FUEVFVND
2023-03-14,22400,22400,21860,21990,872800,FUEVFVND
2023-03-15,22400,22430,22200,22320,751700,FUEVFVND
2023-03-16,22320,22320,21940,21950,5999400,FUEVFVND
2023-03-17,22390,22390,22000,22000,308100,FUEVFVND
2023-03-20,21900,22050,21700,21800,1712600,FUEVFVND
2023-03-21,21850,21940,21600,21850,431200,FUEVFVND
2023-03-22,21860,22020,21850,21910,362400,FUEVFVND
2023-03-23,21710,21810,21710,21780,13200,FUEVFVND
2023-03-24,21820,22070,21820,21980,402900,FUEVFVND
2023-03-27,22100,22100,21980,22000,3200,FUEVFVND
2023-03-28,22150,22360,22150,22300,16200,FUEVFVND
2023-03-29,22260,22340,22250,22300,25100,FUEVFVND
2023-03-30,22390,22450,22000,22200,1050000,FUEVFVND
2023-03-31,22290,22450,22290,22450,676700,FUEVFVND
2023-04-03,22490,22680,22490,22610,695900,FUEVFVND
2023-04-04,22800,22820,22700,22800,2997200,FUEVFVND
2023-04-05,22720,22850,22720,22850,537500,FUEVFVND
2023-04-06,23000,23000,22850,22900,1643800,FUEVFVND
2023-04-07,22710,22710,22600,22600,23300,FUEVFVND
2023-04-07,22710,22710,22680,22680,600,FUEVFVND
2023-04-10,22890,23000,22750,22790,425900,FUEVFVND
2023-04-11,22850,22900,22750,22900,2200400,FUEVFVND
2023-04-12,22900,23140,22900,23000,2041700,FUEVFVND
2023-04-13,23090,23090,22830,22920,893500,FUEVFVND
2023-04-14,22870,23010,22770,22800,272700,FUEVFVND
2023-04-17,22950,22950,22600,22630,134700,FUEVFVND
2023-04-18,22980,22980,22620,22660,253600,FUEVFVND
2023-04-19,22630,22940,22550,22550,756100,FUEVFVND
2023-04-20,22580,22580,22410,22450,167300,FUEVFVND
2023-04-21,22590,22590,22300,22300,831400,FUEVFVND
2023-04-24,22420,22600,22190,22210,600900,FUEVFVND
2023-04-25,22550,22550,21900,21950,1053600,FUEVFVND
2023-04-26,21990,22030,21850,21940,94800,FUEVFVND
2023-04-27,22220,22440,22150,22150,31400,FUEVFVND
2023-04-28,22450,22450,22150,22150,366800,FUEVFVND
2023-05-04,22670,22670,22200,22200,3073800,FUEVFVND
2023-05-05,22400,22400,22150,22250,533200,FUEVFVND
2023-05-08,22210,22210,22050,22100,687900,FUEVFVND
2023-05-09,22200,22200,22060,22100,311600,FUEVFVND
2023-05-10,22500,22500,22100,22170,615200,FUEVFVND
2023-05-11,22310,22410,22150,22260,1448800,FUEVFVND
2023-05-12,22200,22270,22130,22180,11700,FUEVFVND
2023-05-15,22420,22590,22400,22400,1212400,FUEVFVND
2023-05-16,22440,22500,22410,22480,89500,FUEVFVND
2023-05-17,22450,22450,22300,22300,587400,FUEVFVND
2023-05-18,22210,22340,22170,22250,658000,FUEVFVND
2023-05-19,22350,22350,22350,22350,200,FUEVFVND
2023-05-22,22360,22440,22330,22400,1711200,FUEVFVND
2023-05-23,22490,22590,22390,22390,519500,FUEVFVND
2023-05-24,22320,22490,22240,22270,267100,FUEVFVND
2023-05-25,22250,22330,22100,22190,1519700,FUEVFVND
2023-05-26,22200,22340,22200,22300,1238000,FUEVFVND
2023-05-29,22300,22470,22010,22360,155100,FUEVFVND
2023-05-30,22590,22590,22400,22540,1795000,FUEVFVND
2023-05-31,22500,22750,22420,22750,730000,FUEVFVND
2023-06-01,22710,22710,22420,22420,623700,FUEVFVND
2023-06-02,22520,23250,22520,22820,653900,FUEVFVND
2023-06-05,23220,23430,23220,23300,793100,FUEVFVND
2023-06-06,23300,23470,23280,23450,1200900,FUEVFVND
2023-06-07,23600,23600,23350,23510,1156400,FUEVFVND
2023-06-08,23500,23500,23030,23170,1753100,FUEVFVND
2023-06-09,23160,23300,23120,23300,1046800,FUEVFVND
2023-06-12,23280,23500,23200,23500,13014800,FUEVFVND
2023-06-13,23580,23640,23470,23500,1369300,FUEVFVND
2023-06-14,23510,23740,23510,23600,872700,FUEVFVND
2023-06-15,23600,23700,23360,23500,762500,FUEVFVND
2023-06-16,23550,23750,23450,23450,1974000,FUEVFVND
2023-06-19,23680,23680,23280,23280,10261600,FUEVFVND
2023-06-20,23450,23500,23300,23450,518000,FUEVFVND
2023-06-21,23450,23600,23000,23600,1678300,FUEVFVND
2023-06-22,23600,23930,23530,23850,473400,FUEVFVND
2023-06-23,23850,24000,23710,23900,2663900,FUEVFVND
2023-06-26,23900,24010,23710,24000,1391400,FUEVFVND
2023-06-27,23770,24250,23770,24090,704300,FUEVFVND
2023-06-28,24200,24270,24050,24200,457600,FUEVFVND
2023-06-29,24450,24450,23900,24100,286800,FUEVFVND
2023-06-30,24100,24100,23800,24090,502800,FUEVFVND
2023-07-03,24090,24090,23730,23900,1057300,FUEVFVND
2023-07-04,23900,23900,23670,23900,106100,FUEVFVND
2023-07-05,23900,24140,23900,24000,4134400,FUEVFVND
2023-07-06,24000,24000,23650,23650,710900,FUEVFVND
2023-07-07,23600,23950,23600,23950,942900,FUEVFVND
2023-07-10,24050,24400,24050,24290,2495900,FUEVFVND
2023-07-11,24330,24680,24330,24470,1569500,FUEVFVND
2023-07-12,24480,24630,24430,24430,646700,FUEVFVND
2023-07-13,24520,24950,24520,24950,1051600,FUEVFVND
2023-07-14,25000,25070,24800,25000,833700,FUEVFVND
2023-07-17,25230,25230,25070,25090,664400,FUEVFVND
2023-07-18,25130,25180,25030,25100,555100,FUEVFVND
2023-07-19,25110,25250,25100,25100,113900,FUEVFVND
2023-07-20,25210,25220,25100,25220,684900,FUEVFVND
2023-07-21,25270,25680,25240,25510,2363800,FUEVFVND
2023-07-24,26100,26100,25720,25900,482900,FUEVFVND
2023-07-25,26010,26200,25800,26090,1259800,FUEVFVND
2023-07-26,26200,26280,26000,26100,2774600,FUEVFVND
2023-07-27,26100,26270,25960,26270,645700,FUEVFVND
2023-07-28,26290,26500,26240,26500,665700,FUEVFVND
2023-07-31,26480,26890,26430,26890,1010300,FUEVFVND
2023-08-01,26940,26940,26310,26310,1368400,FUEVFVND
2023-08-02,26150,26310,26010,26150,950300,FUEVFVND
2023-08-03,26200,26370,26000,26000,1419400,FUEVFVND
2023-08-04,26000,26400,26000,26400,1071500,FUEVFVND
2023-08-07,26500,26750,26400,26750,857800,FUEVFVND
2023-08-08,26740,26790,26440,26500,495400,FUEVFVND
2023-08-09,26500,26500,26200,26230,310200,FUEVFVND
2023-08-10,26180,26300,25910,25920,4276700,FUEVFVND
2023-08-11,25760,26010,25700,26000,3047400,FUEVFVND
2023-08-14,26000,26250,25960,26140,573500,FUEVFVND
2023-08-15,26000,26300,26000,26250,2398700,FUEVFVND
2023-08-16,26250,26440,26190,26360,2277200,FUEVFVND
2023-08-17,26400,26600,26370,26430,1023600,FUEVFVND
2023-08-18,26150,26300,24580,25000,2796200,FUEVFVND
2023-08-21,25000,25400,24920,25300,3189500,FUEVFVND
2023-08-22,25300,25490,24750,25300,2777900,FUEVFVND
2023-08-23,25750,25750,25100,25300,1419900,FUEVFVND
2023-08-24,25300,25760,25300,25700,1921300,FUEVFVND
2023-08-25,25700,25780,25580,25600,1648700,FUEVFVND
2023-08-28,25700,26120,25700,26120,1787500,FUEVFVND
2023-08-29,26120,26480,26120,26400,1856400,FUEVFVND
2023-08-30,26500,26800,26400,26700,1170900,FUEVFVND
2023-08-31,26900,27090,26810,27080,3390400,FUEVFVND
2023-09-05,27080,27400,27080,27400,3104200,FUEVFVND
2023-09-06,27120,27550,27040,27550,2738900,FUEVFVND
2023-09-07,27550,27950,27370,27600,4016000,FUEVFVND
2023-09-08,27600,27780,27500,27610,8495800,FUEVFVND
2023-09-11,27880,27930,27100,27100,1081800,FUEVFVND
2023-09-12,27200,27700,27100,27700,711900,FUEVFVND
2023-09-13,27710,28110,27650,27830,1397200,FUEVFVND
2023-09-14,27830,28000,27600,27700,1088900,FUEVFVND
2023-09-15,27990,27990,27410,27590,955700,FUEVFVND
2023-09-18,27580,27580,27100,27130,1359600,FUEVFVND
2023-09-19,27160,27370,26000,26000,1366400,FUEVFVND
2023-09-20,27250,27730,27200,27660,1114600,FUEVFVND
2023-09-21,27660,27700,27300,27430,1147800,FUEVFVND
2023-09-22,27090,27100,26590,27000,1224300,FUEVFVND
2023-09-25,26600,26990,26200,26200,1357400,FUEVFVND
2023-09-26,26200,26350,25850,26070,623500,FUEVFVND
2023-09-27,25950,26500,25700,26500,995600,FUEVFVND
2023-09-28,26400,26500,26130,26400,591500,FUEVFVND
2023-09-29,26410,26710,26400,26590,2309000,FUEVFVND
